DATAFLOW,LAST UPDATE,freq,waste,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,BG,2013,58.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,BG,2014,37.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,BG,2015,32.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,BG,2016,39,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,BG,2017,31.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,BG,2018,21.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,BG,2019,31.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,CY,2009,24.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,CY,2010,8.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,CY,2011,9.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,CY,2012,6.2,e
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,CY,2013,12,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,CY,2014,11.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,CY,2015,9.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,CY,2016,10,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,CY,2017,8.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,CY,2018,9.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,CY,2019,24,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,CY,2020,20.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,CZ,2009,32.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,CZ,2010,36.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,CZ,2011,27.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,CZ,2012,25.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,CZ,2013,35.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,CZ,2014,66.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,CZ,2015,68.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,CZ,2016,63.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,CZ,2017,49.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,CZ,2018,45,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,CZ,2019,42.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,CZ,2020,34.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,DE,2009,30.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,DE,2010,27.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,DE,2011,30.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,DE,2012,30.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,DE,2013,25.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,DE,2014,26.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,DE,2015,25.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,DE,2016,26,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,DE,2017,25.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,DE,2018,25,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,DE,2019,23.6,b
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,DE,2020,32.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,DK,2009,86.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,DK,2010,86.1,e
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,DK,2011,29.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,DK,2012,40.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,DK,2013,66.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,DK,2014,52.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,DK,2015,75.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,DK,2016,87.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,DK,2017,59.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,DK,2018,45.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,DK,2019,57.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,DK,2020,90.7,b
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EE,2009,81,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EE,2010,63,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EE,2011,72.4,e
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EE,2012,59.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EE,2013,66.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EE,2014,62,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EE,2015,66.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EE,2016,32.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EE,2017,16.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EE,2018,20.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EE,2019,14.7,b
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EE,2020,39.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EL,2009,37.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EL,2010,50.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EL,2011,65.9,e
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EL,2012,41.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EL,2013,2.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EL,2014,17.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EL,2015,22,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EL,2016,21.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EL,2017,20.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EL,2018,24.1,e
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EL,2019,24.5,e
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,ES,2009,56,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,ES,2010,55.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,ES,2011,53.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,ES,2012,57.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,ES,2013,64.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,ES,2014,64.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,ES,2015,65.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,ES,2016,67.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,ES,2017,67.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,ES,2018,67,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,ES,2019,66.9,be
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,ES,2020,88,b
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EU27_2020,2009,33.6,s
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EU27_2020,2010,35.3,s
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EU27_2020,2011,36.6,s
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EU27_2020,2012,37.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EU27_2020,2013,35.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EU27_2020,2014,39.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EU27_2020,2015,41.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EU27_2020,2016,40.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EU27_2020,2017,41.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EU27_2020,2018,29.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EU27_2020,2019,31.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,EU27_2020,2020,31.9,s
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,FI,2009,20.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,FI,2010,17.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,FI,2011,17.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,FI,2012,16.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,FI,2013,15,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,FI,2014,12.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,FI,2015,12.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,FI,2016,14.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,FI,2017,14.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,FI,2018,24.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,FI,2019,27.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,FI,2020,28.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,FR,2009,12.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,FR,2010,19.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,FR,2011,25.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,FR,2012,28.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,FR,2013,28.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,FR,2014,28.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,FR,2015,31.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,FR,2016,29.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,FR,2017,30.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,FR,2018,29,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,FR,2019,35.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,FR,2020,34.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,HR,2012,0.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,HR,2013,1.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,HR,2014,0.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,HR,2015,3.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,HR,2016,3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,HR,2017,2.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,HR,2018,3.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,HR,2019,2.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,HR,2020,4.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,HU,2009,23.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,HU,2010,34.2,e
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,HU,2011,34.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,HU,2012,18.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,HU,2013,7.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,HU,2014,18.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,HU,2015,19.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,HU,2016,20.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,HU,2017,24.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,HU,2018,23,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,HU,2019,23.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,HU,2020,28.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IE,2009,79.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IE,2010,83.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IE,2011,92.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IE,2012,82.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IE,2013,81.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IE,2014,84.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IE,2015,85.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IE,2016,75,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IE,2017,74.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IE,2018,64.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IE,2019,64.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IE,2020,57.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IS,2010,28.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IS,2011,61.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IS,2012,48.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IS,2013,62.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IS,2014,38.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IS,2015,60.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IS,2016,62.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IS,2017,22.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IS,2018,36.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IS,2019,16.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IS,2020,70.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IT,2009,57.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IT,2010,58.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IT,2011,55.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IT,2012,54.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IT,2013,55.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IT,2014,59,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IT,2015,60.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IT,2016,60,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IT,2017,60.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IT,2018,61.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IT,2019,62.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,IT,2020,62,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LI,2009,0,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LI,2010,0,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LI,2011,0,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LI,2012,0,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LI,2013,0,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LI,2014,0,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LI,2015,0,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LI,2016,0,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LI,2017,0,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LI,2018,0,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LI,2019,0,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LI,2020,0,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LT,2009,39,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LT,2010,46.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LT,2011,47.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LT,2012,48.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LT,2013,20.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LT,2014,27.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LT,2015,24.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LT,2016,48.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LT,2017,32.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LT,2018,23.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LT,2019,26.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LT,2020,30.1,b
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LU,2009,14.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LU,2010,32.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LU,2011,34.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LU,2012,23.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LU,2013,51,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LU,2014,34.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LU,2015,39,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LU,2016,34.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LU,2017,25,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LU,2018,31.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LU,2019,28.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LU,2020,29.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LV,2009,22.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LV,2010,29.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LV,2011,35.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LV,2012,36.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LV,2013,36.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LV,2014,31.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LV,2015,35.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LV,2016,39.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LV,2017,38,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LV,2018,27.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LV,2019,52.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,LV,2020,49.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,MT,2009,2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,MT,2010,2.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,MT,2011,0,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,MT,2012,0.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,MT,2013,1.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,MT,2014,6.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,MT,2015,3.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,MT,2016,0,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,MT,2017,0,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,MT,2018,0,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,MT,2019,0,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,MT,2020,0,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,NL,2009,37.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,NL,2010,32.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,NL,2011,30.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,NL,2012,29.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,NL,2013,21.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,NL,2014,25.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,NL,2015,48.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,NL,2016,51.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,NL,2017,72.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,NL,2018,76.6,b
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,NL,2019,70.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,NL,2020,68.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,NO,2009,10.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,NO,2010,13.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,NO,2011,8.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,NO,2012,8.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,NO,2013,8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,NO,2014,8.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,NO,2015,8.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,NO,2016,8.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,NO,2017,14.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,NO,2018,14.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,NO,2019,14.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,NO,2020,17.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,PL,2009,23.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,PL,2010,21,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,PL,2011,27.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,PL,2012,28.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,PL,2013,21.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,PL,2014,48.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,PL,2015,50.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,PL,2016,40.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,PL,2017,32.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,PL,2018,29.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,PL,2019,27.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,PT,2009,65.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,PT,2010,66,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,PT,2011,78,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,PT,2012,69.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,PT,2013,98.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,PT,2014,131.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,PT,2015,86.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,PT,2016,103.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,PT,2017,89.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,PT,2018,76.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,PT,2019,91.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,PT,2020,88.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,RO,2009,13.2,
